Provider Name,Affiliation,Operation Type,FRN,Provider ID
Northwest Open Access Network,Northwest Open Access Network,Non-ILEC,0011227055,290075
"Northwest Programming, Inc.","Northwest Programming, Inc.",Non-ILEC,0025156720,330056
"Northwest Telecom Systems, Inc","Northwest Telecom Systems, Inc.",Non-ILEC,0029618154,430147
Northwestern Indiana Telephone Company,NITCO Holding Corporation,ILEC,0003708120,130921
Northwoods Communication Technologies LLC,"Northwoods Communication Technologies, LLC",Non-ILEC,0023523582,320120
"Norvado, Inc.","Chequamegon Communications Cooperative, Inc.",Non-ILEC,0007734387,130239
Norwood Light Department Broadband Division,Norwood Light Department Broadband Division,Non-ILEC,0008114050,460060
"NOS Communications, Inc.","NOS Communications, Inc.",Non-ILEC,0004321006,130954
"Nova Cablevision, Inc.","Nova Cablevision, Inc.",Non-ILEC,0004962015,130955
Nova Communications Inc,"Nova Communications, Inc.",Non-ILEC,0022868194,440065
NovoLink Communications Inc.,"Novolink Communications, Inc.",Non-ILEC,0007632375,200035
NoxComm LLC,NoxComm LLC,Non-ILEC,0030738975,450090
"NT Spark, LLC",Natchez Trace Electric Power Association,Non-ILEC,0029757390,440155
"NTCI Carrier Services, Inc.","NTCI Carrier Services, Inc.",Non-ILEC,0026731398,390078
"NTCNet Telecom, Inc.",The Middleburgh Telephone Company,Non-ILEC,0004314498,131339
"Ntera, LLC","Citizens Telephone Cooperative, Inc. (WI)",Non-ILEC,0027116029,130267
NthoNet Inc.,NthoNet Inc.,Non-ILEC,0021641154,320069
"NTInet, inc",NTInet Inc.,Non-ILEC,0018518753,220046
"Ntiva, Inc","Ntiva, Inc.",Non-ILEC,0024211781,410074
NTS Solutions Inc.,NTS Solutions Inc.,Non-ILEC,0021495510,260034
NTT Cloud Communications U.S. INC.,NTT Cloud Communications U.S.,Non-ILEC,0018133439,330007
"NTUA Wireless, LLC","ATN International, Inc.",Non-ILEC,0020444741,130081
NU Telecom Glencoe,"Nuvera Communications, Inc.",Non-ILEC,0020088050,130906
Nucla-Naturita Telephone Company,Nucla-Naturita Telephone Company,ILEC,0004312187,130962
"NumberBarn, LLC","NumberBarn, LLC",Non-ILEC,0027383199,380094
Nunn Telephone Company,Nunn Telephone Company,ILEC,0004311809,130963
Nuno Enterprises Inc. dba California Communication,Nuno Enterprises Inc.,Non-ILEC,0031869878,480064
"Nuso, LLC","NUSO, LLC",Non-ILEC,0028048908,400101
"Nu-TEL Communications of New Jersey, Inc.","Nu-TEL Communications of New Jersey, Inc.",Non-ILEC,0024410714,420086
"Nutelity, LLC","Nutelity, LLC",Non-ILEC,0024051757,320070
"Nuvera Communications, Inc","Nuvera Communications, Inc.",ILEC,0003739430,130906
"Nuvision Solutions, LLC","Nuvisions Solutions, LLC",Non-ILEC,0027385558,370079
"NuWave Holdings, Inc. DBA NuWave Communications","NuWave Communications, Inc.",Non-ILEC,0018030155,460579
"NuWave Technology, Inc.","NuWave Technology, Inc.",Non-ILEC,0026288779,350073
NW Technologies Group,"NW Technologies Group, Inc.",Non-ILEC,0028651701,480065
NWN Corporation,NWN Corporation,Non-ILEC,0021173687,290076
"NXTsoft Cybersecurity Solutions, LLC dba Digitel","NXTsoft, LLC",Non-ILEC,0028400612,410075
"Nyecom Teleservices, Inc.",Plainview Telephone Company Inc.,Non-ILEC,0004330866,131050
NYsolutions.com LLC,NYsolutions.com LLC,Non-ILEC,0022546634,390081
Nysys Wireless LLC,Nysys Wireless LLC,Non-ILEC,0014734107,240074
OACYS Technology,OACYS Technology,Non-ILEC,0027663160,130967
Oak Run Associates Ltd/ DECCA Digital Solutions,Oak Run Associates Ltd.,Non-ILEC,0003745767,190275
Oceanview Consulting Group LLC,Oceanview Consulting Group LLC,Non-ILEC,0029467289,420087
Ocracoke Cable TV,Ocracoke Cable TV LLC,Non-ILEC,0003759099,410126
"ODN, Inc",ODN Inc.,Non-ILEC,0020725776,460580
"OEConnect, LLC","Otsego Electric Cooperative, Inc.",Non-ILEC,0027468826,400102
Off The Hook Communications LLC,"Off The Hook Communications, LLC",Non-ILEC,0033788837,480066
"Office Management Systems, Inc.","Office Management Systems, Inc.",Non-ILEC,0020605499,360059
Office of the Chief Technology Officer,District of Columbia Government/Office of the Chief Technology Officer,Non-ILEC,0016173635,260017
OGC Fiber Network Lago Mar,OGC Fiber Networks Lago Mar,Non-ILEC,0033373853,470107
Ogden Telephone Company,Ogden Telephone Company,ILEC,0002594778,130969
OGDEN TELEPHONE COMPANY,"Ogden Communications, Inc.",ILEC,0005067509,160135
"Ohio Telecom, Inc.","Ohio Telecom, Inc.",Non-ILEC,0007747314,340053
"Ohio Transparent Telecom, Inc.",Ohio Transparent Telecom,Non-ILEC,0031131485,450091
"OIT, LLC","Orisini IT, LLC",Non-ILEC,0023000698,390083
Okanogan County PUD No 1,Okanogan County PUD No. 1,Non-ILEC,0001564293,300112
"Oklahoma Fiber Network, LLC","Hilliary Communications, LLC",Non-ILEC,0030254932,190233
"Oklahoma Fiber, LLC",Oklahoma Electric Cooperative,Non-ILEC,0027522408,400103
Oklahoma Western Telephone Company,"Hilliary Communications, LLC",ILEC,0001699412,190233
"Oklahoma Windstream, LLC","Windstream Holdings, Inc.",ILEC,0004966552,131413
"Oklatel Communications, Inc.","First American Holdings, Inc.",ILEC,0001699578,440000
"Olafe, LLC","Olafe, LLC",Non-ILEC,0022398622,320071
OLH Community Fiber,OLHCommunityFiber,Non-ILEC,0032793473,460581
"Olin Telephone Company, Inc.","Olin Telephone Company, Inc.",ILEC,0003748449,130974
Om Networks,Om Networks,Non-ILEC,0017793639,440162
"Omega 1 Communications, LLC","Omega 1 Communications, LLC",Non-ILEC,0026572008,420088
Omega Technology Group,Omega Technology Group,Non-ILEC,0024665879,360060
"OMNI FIBER, LLC","Omni Fiber, LLC",Non-ILEC,0032580888,480067
"Omnispring, LLC","Omnispring, LLC",Non-ILEC,0023829732,320072
"OmniTel Communications, Inc",Farmers Mutual Telephone Company-Nora Springs,Non-ILEC,0003722865,130484
"One Call Telecom, LLC","One Call Telecom, LLC",Non-ILEC,0027739515,400104
"One Click Computers, LLC","One Click Computers, LLC",Non-ILEC,0029286465,420089
"One Ring Networks, Inc.","One Ring Networks, Inc.",Non-ILEC,0019368158,360061
One Source Communications,"One Source Communications, Inc.",Non-ILEC,0022472799,430148
Oneida County Rural Telephone Co.,Northland Telephone Systems,ILEC,0004337218,130976
Oneida Network Services,"Oneida Telephone Exchange, Inc.",Non-ILEC,0003795747,130977
Oneida Telephone Exchange,"Oneida Telephone Exchange, Inc.",ILEC,0003795754,130977
"Onepath Systems, LLC",Onepath Holding Corporation,Non-ILEC,0026239392,360062
"OneSource Telecom, Inc.","OneSource Telecom, Inc.",Non-ILEC,0031574874,450092
OneVoice Communications Inc.,"One Voice Communications, Inc.",Non-ILEC,0015407091,210057
Onlinet LLC,Onlinet LLC,Non-ILEC,0032771750,460061
"On-Ramp Indiana, Inc.","On-Ramp Indiana, Inc.",Non-ILEC,0020208500,380095
Onslow Cooperative Telephone Association,Onslow Cooperative Telephone Association,ILEC,0002590586,130979
"Ontario Telephone Company, Inc.","Future Fiber FinCo, LLC",ILEC,0004315362,131378
"Onvoy, LLC","Sinch US Holding, Inc.",Non-ILEC,0004323028,310026
"OnWav, Inc",Twin Lakes Telephone Cooperative Corporation,Non-ILEC,0018007898,131384
"Ooma, Inc.","Ooma, Inc.",Non-ILEC,0017027111,280040
"Open Broadband, LLC","Open Broadband, LLC",Non-ILEC,0026202879,390082
"Open Fiber Kentucky Company, LLC","OpenFiber Kentucky Company, LLC",Non-ILEC,0030151302,450175
Open Fiber USA,"Open Fiber USA, Inc.",Non-ILEC,0032006249,450093
Open Infra Inc,"Open Infra, Inc.",Non-ILEC,0031498629,450094
Optic Loop Communcations,Optic Loop Communications LLC,Non-ILEC,0029948478,460582
Optical Communications Group,Optical Communications Group,Non-ILEC,0031547557,470132
OPTICLOUD INC,Opticloud Inc,Non-ILEC,0032794042,470058
"Optimal Home Solutions, LLC","Optimal Home Solutions, LLC",Non-ILEC,0028161230,410165
"OptimERA Holdings, Inc.",OptimERA Inc.,Non-ILEC,0021762067,360064
Optimum Communications Corp.,"Loffler Companies, Inc.",Non-ILEC,0022471569,380096
"Optimus Communications, LLC","Optimus Communications, LLC",Non-ILEC,0025852716,410076
"Optivon, LLC","Optivon, LLC",Non-ILEC,0030722276,190280
Oran Mutual Telephone Company,Oran Mutual Telephone Company,ILEC,0002594067,130983
"Orange Business Services U.S., Inc.",Orange S.A.,Non-ILEC,0004339768,300113
Orange City Communications,Long Lines,Non-ILEC,0003911567,130757
Orange County REMC,Orange County REMC,Non-ILEC,0027353192,400105
ORANGE COUNTY VIRGINIA BROADBAND AUTHORITY,Orange County Broadband Authority,Non-ILEC,0030435416,430071
Orange Fiber LLC,Orange Fiber LLC,Non-ILEC,0023872930,440201
"Orbitel Communications, L.L.C.","Schurz Communications, Inc.",Non-ILEC,0008095655,131167
"Orcas Online, Inc.","Orcas Online, Inc.",Non-ILEC,0016829194,200057
Orchard Farm Telephone,Oregon Telephone Corporation,ILEC,0024113052,130986
Oregon Farmers Mutual Telephone Company,"Townes Telecommunications, Inc.",ILEC,0003733847,131362
Oregon Telephone Corporation,Oregon Telephone Corporation,ILEC,0003738986,130986
Oregon-Idaho Utilities Inc,Robinson Communications Corporation,ILEC,0002801256,131123
"Origin Networks, LLC","Origin Networks, LLC",Non-ILEC,0022940464,290077
"ORION CABLESYSTEMS, INC","Orion CableSystems, Inc.",Non-ILEC,0009923020,480068
"Orion Networks, LLC","Orion Networks, LLC",Non-ILEC,0024211922,420090
Orlando Business Telephone Systems Inc.,Orlando Business Telephone Systems Inc.,Non-ILEC,0020170635,280041
"Orlando Telephone Company, Inc.","Orlando Telephone Company, Inc.",Non-ILEC,0008410102,130988
Osage Innovative Solutions LLC,"Osage, LLC",Non-ILEC,0031280605,460062
Osage Municipal Communications Utility,Osage Municipal Utilities,Non-ILEC,0007096514,130989
Osakis Telephone Company,"Arvig Enterprises, Inc.",ILEC,0003744273,130074
OSNET Wireless Corp.,Osnet Wireless Corp.,Non-ILEC,0021999305,420091
"Oso Internet Solutions, LLC","Oso Internet Solutions, LLC",Non-ILEC,0024797094,340055
Otelco Mid-Missouri LLC,"Future Fiber FinCo, LLC",ILEC,0018538496,131378
Otelco Telephone LLC,"Future Fiber FinCo, LLC",ILEC,0018538512,131378
Otter Tail Telcom LLC,Park Region Mutual Telephone Company,Non-ILEC,0003770948,131009
Ottoville Mutual Telephone Company,The Ottoville Mutual Telephone Company,ILEC,0002922201,131342
"OTZ Telecommunications, LLC","OTZ Telephone Cooperative, Inc.",Non-ILEC,0004334538,190281
"OTZ Telephone Cooperative, Inc.","OTZ Telephone Cooperative, Inc.",ILEC,0005373576,190281
Outback Internet LLC,Outback Internet LLC,Non-ILEC,0022828727,280042
Outer Reach Broadband LLC,Outer Reach Broadband LLC,Non-ILEC,0032317471,460584
Outernet Broadband LLC,Outernet Broadband LLC,Non-ILEC,0027924521,400034
Owensboro Municipal Utilities,Owensboro Municipal Utilities,Non-ILEC,0001783414,190282
Oxford Telephone Company,"Firstlight Fiber, Inc.",ILEC,0005097134,130993
Oxford West Telephone Company,"Firstlight Fiber, Inc.",ILEC,0005097167,130993
"Ozark Fiber, LLC","Ozark Fiber, LLC",Non-ILEC,0032539967,480069
Ozark Mountain Internet,"Black Pearl Holdings, LLC",Non-ILEC,0029463478,430013
Ozark Telephone Company,Oregon Telephone Corporation,ILEC,0004269817,130986
Ozarks WIFI,"Ozarks WiFi, LLC",Non-ILEC,0029540994,420092
OzarksGo,"Ozarks Electric Cooperative, Inc.",Non-ILEC,0026172882,360065
"Ozborn Communications, LLC","Ozborn Communications, LLC",Non-ILEC,0016245581,410077
"P. A. Dominguez, Inc.","P.A. Dominguez, Inc.",Non-ILEC,0015608045,190283
"P2 Broadband, LLC","P2 Broadband, LLC",Non-ILEC,0031244189,450096
Pacific Bell Telephone Company - AT&T California,AT&T Inc.,ILEC,0001551530,130077
"Pacific Centrex Datavo, LLC","Pacific Centrex Datavao, LLC",Non-ILEC,0025749433,350075
Pacific Data Systems,Pacific Data Systems,Non-ILEC,0008295321,190284
Pacific Independent Technology Alliance LLC,Pacific Independent Technology Alliance LLC,Non-ILEC,0026609206,380097
Pacific Lightwave Inc,Pacific Lightwave Inc.,Non-ILEC,0020372884,370082
Pacific Office Automation,Pacific Office Automation Inc.,Non-ILEC,0022977326,370084
Pacific Wyyerd LLC,Wyyerd Group LLC,Non-ILEC,0032840076,450174
"Packard Fiber, Ltd.",Packard Fiber Ltd.,Non-ILEC,0032803215,460063
"PacOptic Networks, LLC","PacOptic Networks, LLC",Non-ILEC,0024737934,380160
"Pact-One Solutions, Inc","Pact-One Solutions, Inc.",Non-ILEC,0026533174,430149
"PAETEC Communications, LLC","Windstream Holdings, Inc.",Non-ILEC,0011017795,131413
Paladin Wireless LLC,Paladin Wireless LLC,Non-ILEC,0025317728,330057
Palmer Mutual Telephone Company,Palmer Mutual Telephone Company,ILEC,0003748506,131003
Palmerton Telephone Co,"Pencor Services, Inc.",ILEC,0003222213,131026
Palmetto Rural Telephone Cooperative Inc,"Palmetto Rural Telephone Cooperative, Inc.",ILEC,0001886860,131005
"Palmetto Telephone Communications, LLC","Palmetto Rural Telephone Cooperative, Inc.",Non-ILEC,0003741386,131005
Palo Cooperative Telephone Association,Palo Cooperative Telephone Association,ILEC,0003748514,131006
Palomar Broadband,Valley Center Wireless,Non-ILEC,0021161823,380098
Panhandle Telecommunication Systems Inc,"Panhandle Telephone Cooperative, Inc.",Non-ILEC,0001704246,131007
Panhandle Telephone Cooperative Inc,"Panhandle Telephone Cooperative, Inc.",ILEC,0001700418,131007
Panora Communications Cooperative,Panora Communications Cooperative,ILEC,0003723756,131008
"Panora Cooperative Cablevision Association, Inc.",Panora Communications Cooperative,Non-ILEC,0003733086,131008
"Panora Telecommunications, Inc.",Panora Communications Cooperative,Non-ILEC,0002575777,131008
PanTerra Networks Inc.,"PanTerra Networks, Inc.",Non-ILEC,0023263924,340057
Paradigm Technologies-LLC,Paradigm Technologies LLC,Non-ILEC,0031306285,480070
"Paragon IT, LLC","Paragon IT, LLC",Non-ILEC,0030335913,440068
Paragould Light & Water Commission,Paragould Light and Water Commission,Non-ILEC,0004074845,380099
PARISH COMMUNICATIONS,Parish Communications,Non-ILEC,0014660450,190285
Parish Networking,"RiverNet, LLC",Non-ILEC,0030110761,450109
Park Region Mutual Telephone Company,Park Region Mutual Telephone Company,ILEC,0002650422,131009
"Parker FiberNet, LLC","DKSL, Inc.",Non-ILEC,0006073647,300115
Parsec Computer Corporation,Parsec Computer Corporation,Non-ILEC,0024394918,440069
"Particle Communications Wholesale, Inc.","Particle Communications Wholesale, Inc.",Non-ILEC,0024064487,450097
Partner Communications Cooperative,Partner Communications Cooperative,ILEC,0007183619,131010
Partners Technology LLC,Partners Technology LLC,Non-ILEC,0024212433,420093
"Pasty.net,Inc.","Pasty.net, Inc.",Non-ILEC,0018204859,300116
PathFinder LLC,Pathfinder LLC,Non-ILEC,0026838268,400035
Pathfinders USA Inc,PathFinders USA Inc.,Non-ILEC,0018224600,300137
"Pathway Com-Tel, Inc.","Alenco Communications, Inc.",ILEC,0004273728,130034
"Pathwayz Communications, Inc.","PATHWAYZ Communications, Inc.",Non-ILEC,0006682983,131011
Patriot Cable System LLC,Patriot Cable System LLC,Non-ILEC,0027655422,420094
Pattersonville Telephone Company,Pattersonville Telephone Company (NY),ILEC,0004313953,131013
Pattersonville Telephone Company,Pattersonville Telephone Company (OH),ILEC,0005062955,150119
Paul Bunyan Rural Telephone Cooperative,Paul Bunyan Rural Telephone Cooperative,ILEC,0002644953,131014
PBN LLC,"Pierce Telecommunications, Inc.",Non-ILEC,0022326078,131037
"PBT Communications, Inc.","Comporium, Inc.",Non-ILEC,0003717725,131125
"PBT Telecom, Inc.","Comporium, Inc.",ILEC,0003717709,131125
"PBXstore, Inc","PBXstore, Inc.",Non-ILEC,0024605537,410078
"PC Telcorp, Inc.",Phillips County Telephone Company,Non-ILEC,0013350657,131034
PCI Broadband,Precision Communications Inc.,Non-ILEC,0016286825,131017
"PCI, Inc.","PCI, Inc.",Non-ILEC,0031129299,450098
PCs for People,PCs for People,Non-ILEC,0030112031,430065
"PD Fiber, LLC","PD Fiber, LLC",Non-ILEC,0027713205,390085
"Peace Communications, LLC","Peace Communications, LLC",Non-ILEC,0019189331,420095
"Peace Valley Telephone Co., Inc.",Peace Valley Telephone Company,ILEC,0018539742,131019
"Peak WiFi, LLC","Peak WiFi, LLC",Non-ILEC,0023962756,300117
Pear Networks LLC,Pear Networks LLC,Non-ILEC,0024066110,400036
"Pearl River Valley Communications, LLC",Pearl River Valley Electric Power Association,Non-ILEC,0030373153,460064
Peeples Computers LLC,Peeples Computers LLC,Non-ILEC,0031630155,480116
"Peerless Network, Inc","Peerless Network Holdings, Inc.",Non-ILEC,0017253535,190290
"Pembroke Telephone Company, Inc","Pembroke Telephone Company, Inc.",ILEC,0003715885,131023
Pembroke Telephone Cooperative,Pembroke Telephone Cooperative,ILEC,0002061653,131024
Penasco Valley Telephone Coop,"Penasco Valley Telephone Cooperative, Inc.",ILEC,0018563023,131025
Pend Oreille Telephone Company,"Martell Enterprises, Inc.",ILEC,0003732484,130784
Pendleton Overground,"Pendleton Overground, LLC",Non-ILEC,0029494382,450099
"Peninsula Fiber Network, LLC","Peninsula Fiber Network, LLC",Non-ILEC,0018207738,360067
Pennsylvania Telephone Company,Pennsylvania Telephone Company,ILEC,0005067186,131027
PennWisp LLC,PennWisp LLC,Non-ILEC,0024864191,320074
PenTeleData Limited Partnership I,"Pencor Services, Inc.",Non-ILEC,0011548526,131026
"Peoples Communication, LLC",Peoples Telephone Cooperative,Non-ILEC,0004943221,131031
Peoples Mutual Telephone Company dba RiverStreet Networks,Wilkes Telephone Membership Corporation,ILEC,0027738798,131486
Peoples Rural Telephone Coop Corp,"Peoples Rural Telephone Cooperative Corporation, Inc.",ILEC,0004925129,131029
Peoples Services LLC,"Peoples Telecommunications, LLC",Non-ILEC,0019423730,131030
"Peoples Telecommunications, LLC","Peoples Telecommunications, LLC",ILEC,0004310694,131030
Peoples Telephone Company,"Nuvera Communications, Inc.",ILEC,0002593986,130906
Peoples Telephone Company,"Arvig Enterprises, Inc.",ILEC,0002644284,130074
Peoples Telephone Company,Telephone Electronics Corporation,ILEC,0003723715,131311
"PEOPLES TELEPHONE COOPERATIVE, INC.",Peoples Telephone Cooperative,ILEC,0001678788,131031
"Perry-Spencer Communications, Inc.","Perry-Spencer Rural Telephone Cooperative, Inc.",Non-ILEC,0003739216,131032
"Perry-Spencer Rural Telephone Cooperative, Inc.","Perry-Spencer Rural Telephone Cooperative, Inc.",ILEC,0003739208,131032
