"frn","provider_id","brand_name","cnt_locations","cnt_locations_services","has_copperwire","has_coaxial_cable","has_fiber","has_wireless","has_satel","array_agg"
"0016004012","190133 ","ENA Healthcare Services, LLC","2","2",False,False,True,False,False,"{TX,WV}"
"0016004087","230051 ","Utah Telecommunication Open Infrastructure Agency","153833","153833",False,False,True,False,False,"{NV,UT}"
"0016022618","130335 ","Consolidated Communications","446094","446094",True,False,False,False,False,"{ME,NH}"
"0016022618","130335 ","Fidium Fiber","305557","305557",True,False,True,False,False,"{ME,NH}"
"0016026965","130492 ","BPS Networks","61351","61351",False,False,False,True,False,"{AR,MO}"
"0016026965","130492 ","FDF Communications","16","16",False,False,True,False,False,"{MO}"
"0016050122","130802 ","McNabb Internet Connections, Inc.","16","16",False,False,True,False,False,"{IL}"
"0016051450","150237 ","KC Fiber","418","418",False,False,True,False,False,"{MO}"
"0016053431","310037 ","TXOL Internet","9649","9649",False,False,False,True,False,"{TX}"
"0016058422","130444 ","Egyptian Internet Services, Inc","40","40",False,False,True,False,False,"{IL}"
"0016064842","130634 ","ICON Technologies Inc.","68227","73350",False,False,False,True,False,"{PA}"
"0016066870","130093 ","Baldwin_Broadband","7695","7695",False,True,True,False,False,"{WI}"
"0016069635","190320 ","SAA bright.net Inc.","40473","67443",False,False,False,True,False,"{OH}"
"0016079766","190425 ","Sonic.net","251144","251144",False,False,True,False,False,"{CA}"
"0016079956","220027 ","Fourway","50867","53868",False,False,True,True,False,"{IN,MI}"
"0016082927","160115 ","e-vergent","62575","63067",False,False,True,True,False,"{IL,WI}"
"0016083180","460010 ","Blast Communications| Inc.","9316","9316",False,False,False,True,False,"{IL}"
"0016083198","370028 ","Consolidated Smart Broadband Systems, LLC","124","124",True,True,True,False,False,"{AZ,CA,FL}"
"0016084675","190313 ","Rebeltec Communications LLC","16917","17181",False,False,True,True,False,"{CO,KS}"
"0016084683","290051 ","Grand County Intetnet Services Inc.","4438","4438",False,False,False,True,False,"{CO}"
"0016085920","290004 ","Atlink Services","250567","255894",False,False,True,True,False,"{OK}"
"0016086035","210080 ","Traer Municipal Utilities","89","90",False,False,True,True,False,"{IA}"
"0016087298","300042 ","Optico Fiber","66609","66609",False,False,True,False,False,"{PR}"
"0016087876","150327 ","United Fiber","52145","52145",False,False,True,False,False,"{IA,MO}"
"0016087876","150327 ","United Sky","14184","14184",False,False,False,True,False,"{IA,MO}"
"0016094708","130019 ","Unlimited Net Partners| LLC","713","713",False,False,False,True,False,"{IN}"
"0016095432","290016 ","Believe Broadband","712685","712687",False,False,True,True,False,"{DC,MD}"
"0016095622","390149 ","TampaBay Fiber","12445","12446",False,False,True,True,False,"{FL}"
"0016095713","250085 ","Wireless Data Net  LLC","10886","12424",False,False,True,True,False,"{IL}"
"0016096752","140064 ","MetaLINK Technologies, Inc.","194608","289846",False,False,True,True,False,"{IL,IN,MI,OH}"
"0016098931","130059 ","Amplex Wireless","158684","166022",True,False,True,True,False,"{OH}"
"0016099053","190169 ","Geneva On-Line","1712","1791",False,False,True,True,False,"{WI}"
"0016101453","200019 ","KWISP","602","602",False,False,False,True,False,"{IL}"
"0016102832","280073 ","LARIAT","9838","19678",False,False,True,True,False,"{WY}"
"0016123374","310065 ","Softcom Internet Communications, Inc.","41886","41886",False,False,False,True,False,"{CA}"
"0016128977","390162 ","Planet Networks","19904","19904",False,False,True,False,False,"{NJ}"
"0016155822","360104 ","Ethoplex","364692","388380",False,False,False,True,False,"{WI}"
"0016162216","350019 ","CASCO Communications, Inc","72399","72399",False,False,True,True,False,"{OR}"
"0016162661","150336 ","Whiz to Coho Inc","941","946",False,False,True,True,False,"{OR}"
"0016173635","260017 ","Office of the Chief Technology Officer","55","55",False,False,True,False,False,"{DC}"
"0016179855","320127 ","Anthem Broadband","231531","312287",False,False,True,True,False,"{ID,MT,OR}"
"0016194516","130707 ","La Canada Wireless Association","868","868",False,False,False,True,False,"{NM}"
"0016195810","320081 ","Skyhi Broadband Inc","9043","9043",False,False,False,True,False,"{CA}"
"0016202236","190139 ","Carolina Community Broadband Alliance","29","29",False,False,False,True,False,"{NC}"
"0016202236","190139 ","PANGAEA Internet","8410","8410",False,False,True,False,False,"{NC}"
"0016230526","260052 ","Succeed.Net","185042","185042",False,False,False,True,False,"{CA}"
"0016237927","130757 ","Long Lines","3490","3490",False,True,True,False,False,"{NE}"
"0016245581","410077 ","NETSPEEDMS","1984","1984",False,False,False,True,False,"{MS}"
"0016251530","190211 ","Joink","20664","24003",False,False,True,True,False,"{IL,IN}"
"0016286825","131017 ","PCI Broadband","4733","4917",False,False,True,True,False,"{CO}"
"0016324980","180011 ","City of Cartersville","127","127",False,False,True,False,False,"{GA}"
"0016368920","230062 ","Hillbilly Wireless","30357","33144",False,False,True,True,False,"{AR,MO}"
"0016379380","400001 ","Advantage Communications","1400","1400",False,False,False,True,False,"{KS}"
"0016385205","131190 ","Silver Star Communications","8977","12914",True,False,True,True,False,"{ID,WY}"
"0016388589","130915 ","BroadAspect","57","62",True,True,True,False,False,"{DC,MD,VA}"
"0016419392","130161 ","Broadband Corp","16787","17103",False,False,True,True,False,"{MN}"
"0016469306","130279 ","Citizens Communications Broadband","17581","21042",False,False,True,True,False,"{IN}"
"0016474868","190208 ","JB-Nets  LLC","13386","13386",False,False,False,True,False,"{OH,WV}"
"0016479917","230008 ","Snappy Internet & Telecom","17828","17828",False,False,False,True,False,"{FL}"
"0016509242","130794 ","Pottawatomie Telephone Company","3401","3430",True,False,True,False,False,"{OK}"
"0016536344","350036 ","Ax-S-Anywhere","3637","3637",False,False,False,True,False,"{AK}"
"0016555849","130982 ","Allstream Business US, LLC","221","221",True,False,True,False,False,"{CA,CO,MN,MT,UT,WA}"
"0016555849","130982 ","ZAYO GROUP, LLC","6025","6025",False,False,True,False,False,"{AL,AR,AZ,CA,CO,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,MI,MN,MO,MT,NC,ND,NE,NM,NV,NY,OH,OK,OR,PA,SC,TN,TX,UT,VA,WA,WI,WV,WY}"
"0016561649","130962 ","NNTC Wireless","962","964",False,False,False,True,False,"{CO}"
"0016569485","130269 ","Topsham Communications","1427","1427",False,False,True,False,False,"{NH,VT}"
"0016641185","350117 ","Wireless Internet Services","25940","25940",False,False,False,True,False,"{CA}"
"0016676249","340042 ","Aan Chuuphan","143","143",False,False,False,True,False,"{CA}"
"0016715682","310040 ","Gtek Communications","184102","249431",False,False,False,True,False,"{TX}"
"0016753279","460101 ","TMLP Online","24839","24839",False,False,True,False,False,"{MA}"
"0016829194","200057 ","Orcas Online, Inc.","627","628",False,False,True,True,False,"{WA}"
"0016852865","240035 ","Fast AIr Internet| Inc","3640","3640",False,False,False,True,False,"{MI,WI}"
"0016873374","290009 ","BridgeMAXX Suncoast Broadband","265942","265942",False,False,False,True,False,"{DE,FL,IL,IN,KY,MD,OH}"
"0016876096","420122 ","Sunrise_Communications","6832","6832",False,True,False,False,False,"{MI}"
"0016893455","300077 ","Kansas Broadband Internet","19844","19844",False,False,False,True,False,"{KS}"
"0016899015","320090 ","Complete Computers","666","666",False,False,False,True,False,"{MS}"
"0016912354","250003 ","360 Communications, LLC","18073","18073",False,False,False,True,False,"{OR,WA}"
"0016966806","130741 ","Broadband VI, LLC","23629","23629",False,False,False,True,False,"{VI}"
"0016977381","190053 ","Bluebird Broadband Services","2231","2231",True,False,False,True,False,"{LA,TX}"
"0017059841","430240 ","CDE Lightband","64893","64893",False,False,True,False,False,"{TN}"
"0017068073","131052 ","Planters Communications, LLC","4505","4505",False,False,True,False,False,"{GA}"
"0017082157","130134 ","Blanchard Telephone Association, Inc.","1488","1512",True,False,True,False,False,"{MI}"
"0017096538","400137 ","US Internet","71466","71466",False,False,True,True,False,"{MN,WI}"
"0017117037","210018 ","Cherry Capital Connection, LLC","1678","1698",True,False,True,True,False,"{MI}"
"0017131319","230011 ","Skynet Broadband","26677","26677",False,False,False,True,False,"{WA}"
"0017131830","290091 ","Smartburst","4147","4147",False,False,False,True,False,"{TX}"
"0017141102","290031 ","Computer Techniques, Inc.","16590","16590",False,False,True,False,False,"{IL}"
"0017146051","130309 ","186networks","41872","71726",False,False,True,True,False,"{MI}"
"0017154659","240119 ","Transtelco","42","42",False,False,True,True,False,"{AZ,NM,TX}"
"0017159856","300029 ","Cirra Networks","50389","50389",False,False,False,True,False,"{TX}"
"0017169327","300079 ","King Street Wireless, L.P.","70","70",False,False,False,True,False,"{CA,IA,IL,IN,KS,MI,MO,NC,NY,OK,VA,VT,WI,WV}"
"0017191487","131180 ","ShawneeLEC","12860","12921",False,False,True,True,False,"{IL}"
"0017194234","131344 ","RTEC Communications","2177","2177",False,False,True,False,False,"{OH}"
"0017194317","130796 ","M2X Communications","1261","1261",False,False,True,False,False,"{OH}"
"0017225723","131378 ","Mid-Maine Telecom LLC","6492","6492",True,False,True,False,False,"{ME}"
"0017230699","200032 ","Nextera Wireless","786332","1572664",False,False,False,True,False,"{MN,WI}"
"0017249558","290122 ","Evolve Cellular, Inc","3","3",False,False,False,False,False,"{TX}"
"0017253535","190290 ","Peerless Network","51","51",True,False,True,False,False,"{AZ,CA,IL,IN,KS,MA,MN,MO,NV,NY,OR,TX,WA,WI}"
"0017306663","170089 ","Vector Data Systems LLC","553","553",False,False,False,True,False,"{MD}"
"0017335381","280063 ","Veloxinet","340","468",False,False,True,True,False,"{IL}"
"0017348301","210087 ","Wintek Corporation","5495","5495",False,False,True,False,False,"{IN}"
"0017360827","220066 ","Seimitsu","1408","1408",False,False,True,False,False,"{GA}"
"0017361031","410092 ","Southern California Telephone Co","3015","3015",False,False,False,True,False,"{CA}"
"0017389735","330062 ","Race Communications","41933","41933",False,False,True,False,False,"{CA}"
"0017398272","430195 ","Grant County PowerNet Inc","38980","38980",False,False,True,False,False,"{WA}"
"0017535386","340001 ","VTX Communications, LLC","288731","344542",False,False,True,True,False,"{TX}"
"0017551359","130335 ","Consolidated Communications","122406","122406",True,True,False,False,False,"{VT}"
"0017551359","130335 ","Fidium Fiber","47880","47880",False,True,True,False,False,"{VT}"
"0017633405","260056 ","Total HighSpeed Internet Solutions","190675","194448",False,False,True,True,False,"{AR,MO}"
"0017678236","290118 ","Webformix","39191","39191",False,False,False,True,False,"{OR}"
"0017742107","150313 ","SWC Telesolutions, Inc.","16699","17261",False,False,True,True,False,"{NM}"
"0017769704","270063 ","MontanaSky Networks| Inc.","28001","28975",False,False,True,True,False,"{MT}"
"0017793639","440162 ","Omsoft","867","1019",False,False,True,True,False,"{CA}"
"0017809351","130745 ","DSL","1174","1174",True,False,False,False,False,"{ME}"
"0017809351","130745 ","O.P.E.N.","1477","1477",False,False,True,False,False,"{ME}"
"0017809351","130745 ","O.P.E.N.x","3","3",True,False,False,False,False,"{ME}"
"0017851569","130144 ","Blue Valley Technologies, Inc.","5019","5444",False,True,True,True,False,"{KS}"
"0017889635","420115 ","SKYNET360","84024","84030",False,False,True,True,False,"{FL}"
"0017904020","320031 ","Country Wireless","47501","73805",False,False,True,True,False,"{WI}"
"0017915166","360043 ","Invisalink Wireless","1037","1037",False,False,False,True,False,"{MI}"
"0017917048","300188 ","Standing Rock Telecom","6899","6899",False,False,False,True,False,"{ND,SD}"
"0017986985","310083 ","WiValley, Inc.","31","33",False,False,True,True,False,"{NH}"
"0018007898","131384 ","OnWav","1324","1324",False,False,False,True,False,"{TN}"
"0018039495","300118 ","Princeton Electric","197","197",False,False,True,False,False,"{KY}"
"0018055079","150281 ","Mayfield Electric and Water Systems","19116","19116",False,False,True,False,False,"{KY}"
"0018057257","131453 ","Wave Wireless","13507","15570",False,False,True,True,False,"{KS,OK}"
"0018069666","290039 ","DMCI Broadband  LLC","26032","38476",False,False,True,True,False,"{IN,MI,OH}"
"0018079764","310014 ","Blueriver Networking Services","1143","1143",False,False,False,True,False,"{IN}"
"0018085316","240036 ","FireServe","97669","98280",False,False,True,True,False,"{CA,OR}"
"0018092593","300171 ","Visionary Broadband","259050","324391",False,False,True,True,False,"{CO,MT,NE,NM,WY}"
"0018100230","230050 ","Usfon, Inc.","3","3",True,False,True,True,False,"{TX}"
"0018108621","190103 ","JCWIFI.com","35949","35949",False,False,False,True,False,"{IA,IL,WI}"
"0018115626","150323 ","TecInfo Communications  LLC","10051","11004",False,False,True,True,False,"{AR,MS}"
"0018122879","130081 ","Choice Wireless","69700","73871",False,False,False,True,False,"{CA,MT,NV}"
"0018137133","350091 ","Skyrunner  Inc","280487","286681",False,False,True,True,False,"{NC,SC}"
"0018168377","380064 ","KC Web","14288","14288",False,False,True,True,False,"{KS,MO}"
"0018177592","360049 ","Ncool.net","9946","9946",False,False,False,True,False,"{OH}"
"0018184804","220007 ","BreezeAir Networks LLC","1894","2093",False,False,True,True,False,"{TN}"
"0018202309","300136 ","SDWISP","1025","1025",False,False,False,True,False,"{CA}"
"0018204859","300116 ","Pasty.net","1206","1206",False,False,False,True,False,"{MI}"
"0018207738","360067 ","Peninsula Fiber Network","117229","117229",False,False,True,False,False,"{MI,MN,WI}"
"0018209551","280014 ","NextLight","30381","30381",False,False,True,False,False,"{CO}"
"0018224600","300137 ","PathFinders USA Inc.","9470","37406",True,False,False,True,False,"{NV}"
"0018226548","130105 ","Bee Creek Communications Inc.","58714","82512",False,False,False,True,False,"{TX}"
"0018231647","130598 ","Heart of Iowa Communications Cooperative","1852","1852",False,False,True,True,False,"{IA}"
"0018242867","300120 ","ProValue.Net","59297","79201",False,False,True,True,False,"{OK}"
"0018247254","190002 ","101Netlink","64790","64790",False,False,False,True,False,"{CA}"
"0018269076","220061 ","Speed of Light Broadband","112663","112663",False,False,False,True,False,"{OK,TX}"
"0018269993","370020 ","Swyft Connect","58143","64675",False,True,True,False,False,"{AR,LA,MS}"
"0018270504","190312 ","Reach Broadband","14243","14243",False,True,True,True,False,"{TX}"
"0018282137","460014 ","BAI Connect","675","675",False,False,True,False,False,"{CA,NV}"
"0018293050","190233 ","Wichita Online Inc.","8","8",False,False,True,False,False,"{OK}"
"0018293175","320055 ","Internet Services, LLC","373492","373492",False,False,False,True,False,"{NM}"
"0018294934","320084 ","Rural Reach","7860","7860",False,False,True,True,False,"{MI,OH}"
"0018326165","250046 ","Hinson Communications Inc.","22","22",False,False,True,False,False,"{AL,FL}"
"0018337253","210092 ","Wireless ETC","35242","41509",False,False,False,True,False,"{AR}"
"0018343814","440159 ","Nikola Broadband","11968","11980",False,False,True,True,False,"{WA}"
"0018345074","450134 ","Webatron Internet Solutions Inc","267477","267477",False,False,False,True,False,"{NM,TX}"
"0018345132","430089 ","Umpqua Broadband","31684","31684",False,False,False,True,False,"{OR}"
"0018355909","210042 ","Imagine Networks","4320","4570",True,False,True,True,False,"{OH}"
